COUNTY,Date,test_date,new_positives,county
Muskegon,4/24/2020,2020-04-24,6,Muskegon
Muskegon,4/25/2020,2020-04-25,12,Muskegon
Muskegon,4/26/2020,2020-04-26,8,Muskegon
Muskegon,4/27/2020,2020-04-27,25,Muskegon
Muskegon,4/28/2020,2020-04-28,14,Muskegon
Muskegon,4/29/2020,2020-04-29,7,Muskegon
Muskegon,4/30/2020,2020-04-30,9,Muskegon
Muskegon,5/1/2020,2020-05-01,14,Muskegon
Muskegon,5/2/2020,2020-05-02,11,Muskegon
Muskegon,5/3/2020,2020-05-03,11,Muskegon
Muskegon,5/4/2020,2020-05-04,14,Muskegon
Muskegon,5/5/2020,2020-05-05,9,Muskegon
Muskegon,5/6/2020,2020-05-06,6,Muskegon
Muskegon,5/7/2020,2020-05-07,16,Muskegon
Muskegon,5/8/2020,2020-05-08,11,Muskegon
Muskegon,5/9/2020,2020-05-09,10,Muskegon
Muskegon,5/10/2020,2020-05-10,16,Muskegon
Muskegon,5/11/2020,2020-05-11,25,Muskegon
Muskegon,5/12/2020,2020-05-12,21,Muskegon
Muskegon,5/13/2020,2020-05-13,20,Muskegon
Muskegon,5/14/2020,2020-05-14,17,Muskegon
Muskegon,5/15/2020,2020-05-15,15,Muskegon
Muskegon,5/16/2020,2020-05-16,24,Muskegon
Muskegon,5/17/2020,2020-05-17,13,Muskegon
Muskegon,5/18/2020,2020-05-18,10,Muskegon
Muskegon,5/19/2020,2020-05-19,8,Muskegon
Muskegon,5/20/2020,2020-05-20,24,Muskegon
Muskegon,5/21/2020,2020-05-21,14,Muskegon
Muskegon,5/22/2020,2020-05-22,16,Muskegon
Muskegon,5/23/2020,2020-05-23,7,Muskegon
Muskegon,5/24/2020,2020-05-24,2,Muskegon
Muskegon,5/25/2020,2020-05-25,7,Muskegon
Muskegon,5/26/2020,2020-05-26,11,Muskegon
Muskegon,5/27/2020,2020-05-27,6,Muskegon
Muskegon,5/28/2020,2020-05-28,11,Muskegon
Muskegon,5/29/2020,2020-05-29,3,Muskegon
Muskegon,5/30/2020,2020-05-30,3,Muskegon
Muskegon,5/31/2020,2020-05-31,3,Muskegon
Muskegon,6/1/2020,2020-06-01,6,Muskegon
Muskegon,6/2/2020,2020-06-02,9,Muskegon
Muskegon,6/3/2020,2020-06-03,10,Muskegon
Muskegon,6/4/2020,2020-06-04,6,Muskegon
Muskegon,6/5/2020,2020-06-05,11,Muskegon
Muskegon,6/6/2020,2020-06-06,1,Muskegon
Muskegon,6/7/2020,2020-06-07,4,Muskegon
Muskegon,6/8/2020,2020-06-08,5,Muskegon
Muskegon,6/9/2020,2020-06-09,4,Muskegon
Muskegon,6/10/2020,2020-06-10,3,Muskegon
Muskegon,6/11/2020,2020-06-11,2,Muskegon
Muskegon,6/12/2020,2020-06-12,5,Muskegon
Muskegon,6/13/2020,2020-06-13,6,Muskegon
Muskegon,6/14/2020,2020-06-14,6,Muskegon
Muskegon,6/15/2020,2020-06-15,2,Muskegon
Muskegon,6/16/2020,2020-06-16,4,Muskegon
Muskegon,6/17/2020,2020-06-17,13,Muskegon
Muskegon,6/18/2020,2020-06-18,5,Muskegon
Muskegon,6/19/2020,2020-06-19,7,Muskegon
Muskegon,6/20/2020,2020-06-20,1,Muskegon
Muskegon,6/21/2020,2020-06-21,3,Muskegon
Muskegon,6/22/2020,2020-06-22,9,Muskegon
Muskegon,6/23/2020,2020-06-23,2,Muskegon
Muskegon,6/24/2020,2020-06-24,6,Muskegon
Muskegon,6/25/2020,2020-06-25,4,Muskegon
Muskegon,6/26/2020,2020-06-26,3,Muskegon
Muskegon,6/27/2020,2020-06-27,1,Muskegon
Muskegon,6/28/2020,2020-06-28,2,Muskegon
Muskegon,6/29/2020,2020-06-29,6,Muskegon
Muskegon,6/30/2020,2020-06-30,5,Muskegon
Muskegon,7/1/2020,2020-07-01,12,Muskegon
Muskegon,7/2/2020,2020-07-02,5,Muskegon
Muskegon,7/3/2020,2020-07-03,5,Muskegon
Muskegon,7/4/2020,2020-07-04,3,Muskegon
Muskegon,7/5/2020,2020-07-05,1,Muskegon
Muskegon,7/6/2020,2020-07-06,0,Muskegon
Newaygo,3/1/2020,2020-03-01,0,Newaygo
Newaygo,3/2/2020,2020-03-02,0,Newaygo
Newaygo,3/3/2020,2020-03-03,0,Newaygo
Newaygo,3/4/2020,2020-03-04,0,Newaygo
Newaygo,3/5/2020,2020-03-05,0,Newaygo
Newaygo,3/6/2020,2020-03-06,0,Newaygo
Newaygo,3/7/2020,2020-03-07,0,Newaygo
Newaygo,3/8/2020,2020-03-08,0,Newaygo
Newaygo,3/9/2020,2020-03-09,0,Newaygo
Newaygo,3/10/2020,2020-03-10,0,Newaygo
Newaygo,3/11/2020,2020-03-11,1,Newaygo
Newaygo,3/12/2020,2020-03-12,0,Newaygo
Newaygo,3/13/2020,2020-03-13,0,Newaygo
Newaygo,3/14/2020,2020-03-14,0,Newaygo
Newaygo,3/15/2020,2020-03-15,0,Newaygo
Newaygo,3/16/2020,2020-03-16,0,Newaygo
Newaygo,3/17/2020,2020-03-17,0,Newaygo
Newaygo,3/18/2020,2020-03-18,0,Newaygo
Newaygo,3/19/2020,2020-03-19,0,Newaygo
Newaygo,3/20/2020,2020-03-20,0,Newaygo
Newaygo,3/21/2020,2020-03-21,0,Newaygo
Newaygo,3/22/2020,2020-03-22,0,Newaygo
Newaygo,3/23/2020,2020-03-23,0,Newaygo
Newaygo,3/24/2020,2020-03-24,0,Newaygo
Newaygo,3/25/2020,2020-03-25,1,Newaygo
Newaygo,3/26/2020,2020-03-26,0,Newaygo
Newaygo,3/27/2020,2020-03-27,1,Newaygo
Newaygo,3/28/2020,2020-03-28,0,Newaygo
Newaygo,3/29/2020,2020-03-29,0,Newaygo
Newaygo,3/30/2020,2020-03-30,1,Newaygo
Newaygo,3/31/2020,2020-03-31,0,Newaygo
Newaygo,4/1/2020,2020-04-01,0,Newaygo
Newaygo,4/2/2020,2020-04-02,0,Newaygo
Newaygo,4/3/2020,2020-04-03,0,Newaygo
Newaygo,4/4/2020,2020-04-04,1,Newaygo
Newaygo,4/5/2020,2020-04-05,0,Newaygo
Newaygo,4/6/2020,2020-04-06,0,Newaygo
Newaygo,4/7/2020,2020-04-07,0,Newaygo
Newaygo,4/8/2020,2020-04-08,1,Newaygo
Newaygo,4/9/2020,2020-04-09,2,Newaygo
Newaygo,4/10/2020,2020-04-10,0,Newaygo
Newaygo,4/11/2020,2020-04-11,0,Newaygo
Newaygo,4/12/2020,2020-04-12,1,Newaygo
Newaygo,4/13/2020,2020-04-13,1,Newaygo
Newaygo,4/14/2020,2020-04-14,1,Newaygo
Newaygo,4/15/2020,2020-04-15,0,Newaygo
Newaygo,4/16/2020,2020-04-16,1,Newaygo
Newaygo,4/17/2020,2020-04-17,1,Newaygo
Newaygo,4/18/2020,2020-04-18,2,Newaygo
Newaygo,4/19/2020,2020-04-19,2,Newaygo
Newaygo,4/20/2020,2020-04-20,3,Newaygo
Newaygo,4/21/2020,2020-04-21,0,Newaygo
Newaygo,4/22/2020,2020-04-22,1,Newaygo
Newaygo,4/23/2020,2020-04-23,0,Newaygo
Newaygo,4/24/2020,2020-04-24,2,Newaygo
Newaygo,4/25/2020,2020-04-25,0,Newaygo
Newaygo,4/26/2020,2020-04-26,1,Newaygo
Newaygo,4/27/2020,2020-04-27,3,Newaygo
Newaygo,4/28/2020,2020-04-28,2,Newaygo
Newaygo,4/29/2020,2020-04-29,2,Newaygo
Newaygo,4/30/2020,2020-04-30,1,Newaygo
Newaygo,5/1/2020,2020-05-01,0,Newaygo
Newaygo,5/2/2020,2020-05-02,1,Newaygo
Newaygo,5/3/2020,2020-05-03,0,Newaygo
Newaygo,5/4/2020,2020-05-04,5,Newaygo
Newaygo,5/5/2020,2020-05-05,1,Newaygo
Newaygo,5/6/2020,2020-05-06,2,Newaygo
Newaygo,5/7/2020,2020-05-07,0,Newaygo
Newaygo,5/8/2020,2020-05-08,2,Newaygo
Newaygo,5/9/2020,2020-05-09,1,Newaygo
Newaygo,5/10/2020,2020-05-10,1,Newaygo
Newaygo,5/11/2020,2020-05-11,4,Newaygo
Newaygo,5/12/2020,2020-05-12,5,Newaygo
Newaygo,5/13/2020,2020-05-13,2,Newaygo
Newaygo,5/14/2020,2020-05-14,4,Newaygo
Newaygo,5/15/2020,2020-05-15,9,Newaygo
Newaygo,5/16/2020,2020-05-16,8,Newaygo
Newaygo,5/17/2020,2020-05-17,7,Newaygo
Newaygo,5/18/2020,2020-05-18,4,Newaygo
Newaygo,5/19/2020,2020-05-19,3,Newaygo
Newaygo,5/20/2020,2020-05-20,5,Newaygo
Newaygo,5/21/2020,2020-05-21,4,Newaygo
Newaygo,5/22/2020,2020-05-22,1,Newaygo
Newaygo,5/23/2020,2020-05-23,2,Newaygo
Newaygo,5/24/2020,2020-05-24,0,Newaygo
Newaygo,5/25/2020,2020-05-25,4,Newaygo
Newaygo,5/26/2020,2020-05-26,5,Newaygo
Newaygo,5/27/2020,2020-05-27,1,Newaygo
Newaygo,5/28/2020,2020-05-28,1,Newaygo
Newaygo,5/29/2020,2020-05-29,4,Newaygo
Newaygo,5/30/2020,2020-05-30,0,Newaygo
Newaygo,5/31/2020,2020-05-31,1,Newaygo
Newaygo,6/1/2020,2020-06-01,2,Newaygo
Newaygo,6/2/2020,2020-06-02,1,Newaygo
Newaygo,6/3/2020,2020-06-03,0,Newaygo
Newaygo,6/4/2020,2020-06-04,0,Newaygo
Newaygo,6/5/2020,2020-06-05,0,Newaygo
Newaygo,6/6/2020,2020-06-06,1,Newaygo
Newaygo,6/7/2020,2020-06-07,2,Newaygo
Newaygo,6/8/2020,2020-06-08,0,Newaygo
Newaygo,6/9/2020,2020-06-09,3,Newaygo
Newaygo,6/10/2020,2020-06-10,2,Newaygo
Newaygo,6/11/2020,2020-06-11,0,Newaygo
Newaygo,6/12/2020,2020-06-12,3,Newaygo
Newaygo,6/13/2020,2020-06-13,2,Newaygo
Newaygo,6/14/2020,2020-06-14,2,Newaygo
Newaygo,6/15/2020,2020-06-15,1,Newaygo
Newaygo,6/16/2020,2020-06-16,12,Newaygo
Newaygo,6/17/2020,2020-06-17,0,Newaygo
Newaygo,6/18/2020,2020-06-18,1,Newaygo
Newaygo,6/19/2020,2020-06-19,8,Newaygo
Newaygo,6/20/2020,2020-06-20,3,Newaygo
Newaygo,6/21/2020,2020-06-21,0,Newaygo
Newaygo,6/22/2020,2020-06-22,4,Newaygo
Newaygo,6/23/2020,2020-06-23,1,Newaygo
Newaygo,6/24/2020,2020-06-24,2,Newaygo
Newaygo,6/25/2020,2020-06-25,2,Newaygo
Newaygo,6/26/2020,2020-06-26,0,Newaygo
Newaygo,6/27/2020,2020-06-27,2,Newaygo
Newaygo,6/28/2020,2020-06-28,1,Newaygo
Newaygo,6/29/2020,2020-06-29,3,Newaygo
Newaygo,6/30/2020,2020-06-30,1,Newaygo
Newaygo,7/1/2020,2020-07-01,3,Newaygo
Newaygo,7/2/2020,2020-07-02,1,Newaygo
Newaygo,7/3/2020,2020-07-03,0,Newaygo
Newaygo,7/4/2020,2020-07-04,0,Newaygo
Newaygo,7/5/2020,2020-07-05,0,Newaygo
Newaygo,7/6/2020,2020-07-06,0,Newaygo
Oakland,3/1/2020,2020-03-01,2,Oakland
Oakland,3/2/2020,2020-03-02,2,Oakland
Oakland,3/3/2020,2020-03-03,12,Oakland
Oakland,3/4/2020,2020-03-04,8,Oakland
Oakland,3/5/2020,2020-03-05,3,Oakland
Oakland,3/6/2020,2020-03-06,8,Oakland
Oakland,3/7/2020,2020-03-07,13,Oakland
Oakland,3/8/2020,2020-03-08,18,Oakland
Oakland,3/9/2020,2020-03-09,30,Oakland
Oakland,3/10/2020,2020-03-10,32,Oakland
Oakland,3/11/2020,2020-03-11,46,Oakland
Oakland,3/12/2020,2020-03-12,70,Oakland
Oakland,3/13/2020,2020-03-13,92,Oakland
Oakland,3/14/2020,2020-03-14,92,Oakland
Oakland,3/15/2020,2020-03-15,123,Oakland
Oakland,3/16/2020,2020-03-16,157,Oakland
Oakland,3/17/2020,2020-03-17,211,Oakland
Oakland,3/18/2020,2020-03-18,202,Oakland
Oakland,3/19/2020,2020-03-19,184,Oakland
Oakland,3/20/2020,2020-03-20,217,Oakland
Oakland,3/21/2020,2020-03-21,165,Oakland
Oakland,3/22/2020,2020-03-22,183,Oakland
Oakland,3/23/2020,2020-03-23,299,Oakland
Oakland,3/24/2020,2020-03-24,232,Oakland
Oakland,3/25/2020,2020-03-25,209,Oakland
Oakland,3/26/2020,2020-03-26,231,Oakland
Oakland,3/27/2020,2020-03-27,254,Oakland
Oakland,3/28/2020,2020-03-28,228,Oakland
Oakland,3/29/2020,2020-03-29,168,Oakland
Oakland,3/30/2020,2020-03-30,316,Oakland
Oakland,3/31/2020,2020-03-31,254,Oakland
Oakland,4/1/2020,2020-04-01,331,Oakland
Oakland,4/2/2020,2020-04-02,229,Oakland
Oakland,4/3/2020,2020-04-03,243,Oakland
Oakland,4/4/2020,2020-04-04,175,Oakland
Oakland,4/5/2020,2020-04-05,167,Oakland
Oakland,4/6/2020,2020-04-06,224,Oakland
Oakland,4/7/2020,2020-04-07,208,Oakland
Oakland,4/8/2020,2020-04-08,192,Oakland
Oakland,4/9/2020,2020-04-09,181,Oakland
Oakland,4/10/2020,2020-04-10,184,Oakland
Oakland,4/11/2020,2020-04-11,97,Oakland
Oakland,4/12/2020,2020-04-12,91,Oakland
Oakland,4/13/2020,2020-04-13,166,Oakland
Oakland,4/14/2020,2020-04-14,126,Oakland
Oakland,4/15/2020,2020-04-15,122,Oakland
Oakland,4/16/2020,2020-04-16,163,Oakland
Oakland,4/17/2020,2020-04-17,105,Oakland
Oakland,4/18/2020,2020-04-18,78,Oakland
Oakland,4/19/2020,2020-04-19,52,Oakland
Oakland,4/20/2020,2020-04-20,124,Oakland
Oakland,4/21/2020,2020-04-21,125,Oakland
Oakland,4/22/2020,2020-04-22,119,Oakland
Oakland,4/23/2020,2020-04-23,134,Oakland
Oakland,4/24/2020,2020-04-24,113,Oakland
Oakland,4/25/2020,2020-04-25,57,Oakland
Oakland,4/26/2020,2020-04-26,67,Oakland
Oakland,4/27/2020,2020-04-27,95,Oakland
Oakland,4/28/2020,2020-04-28,95,Oakland
Oakland,4/29/2020,2020-04-29,108,Oakland
Oakland,4/30/2020,2020-04-30,109,Oakland
Oakland,5/1/2020,2020-05-01,92,Oakland
Oakland,5/2/2020,2020-05-02,34,Oakland
Oakland,5/3/2020,2020-05-03,27,Oakland
Oakland,5/4/2020,2020-05-04,99,Oakland
Oakland,5/5/2020,2020-05-05,90,Oakland
Oakland,5/6/2020,2020-05-06,105,Oakland
Oakland,5/7/2020,2020-05-07,92,Oakland
Oakland,5/8/2020,2020-05-08,91,Oakland
Oakland,5/9/2020,2020-05-09,53,Oakland
Oakland,5/10/2020,2020-05-10,23,Oakland
Oakland,5/11/2020,2020-05-11,127,Oakland
Oakland,5/12/2020,2020-05-12,90,Oakland
Oakland,5/13/2020,2020-05-13,118,Oakland
Oakland,5/14/2020,2020-05-14,107,Oakland
Oakland,5/15/2020,2020-05-15,120,Oakland
Oakland,5/16/2020,2020-05-16,26,Oakland
Oakland,5/17/2020,2020-05-17,31,Oakland
Oakland,5/18/2020,2020-05-18,95,Oakland
Oakland,5/19/2020,2020-05-19,134,Oakland
Oakland,5/20/2020,2020-05-20,132,Oakland
Oakland,5/21/2020,2020-05-21,122,Oakland
Oakland,5/22/2020,2020-05-22,125,Oakland
Oakland,5/23/2020,2020-05-23,37,Oakland
Oakland,5/24/2020,2020-05-24,31,Oakland
Oakland,5/25/2020,2020-05-25,20,Oakland
Oakland,5/26/2020,2020-05-26,90,Oakland
Oakland,5/27/2020,2020-05-27,79,Oakland
Oakland,5/28/2020,2020-05-28,85,Oakland
Oakland,5/29/2020,2020-05-29,76,Oakland
Oakland,5/30/2020,2020-05-30,46,Oakland
Oakland,5/31/2020,2020-05-31,89,Oakland
Oakland,6/1/2020,2020-06-01,51,Oakland
Oakland,6/2/2020,2020-06-02,97,Oakland
Oakland,6/3/2020,2020-06-03,85,Oakland
Oakland,6/4/2020,2020-06-04,100,Oakland
Oakland,6/5/2020,2020-06-05,74,Oakland
Oakland,6/6/2020,2020-06-06,16,Oakland
Oakland,6/7/2020,2020-06-07,26,Oakland
Oakland,6/8/2020,2020-06-08,59,Oakland
Oakland,6/9/2020,2020-06-09,58,Oakland
Oakland,6/10/2020,2020-06-10,61,Oakland
Oakland,6/11/2020,2020-06-11,70,Oakland
Oakland,6/12/2020,2020-06-12,68,Oakland
Oakland,6/13/2020,2020-06-13,21,Oakland
Oakland,6/14/2020,2020-06-14,12,Oakland
Oakland,6/15/2020,2020-06-15,29,Oakland
Oakland,6/16/2020,2020-06-16,30,Oakland
Oakland,6/17/2020,2020-06-17,34,Oakland
Oakland,6/18/2020,2020-06-18,22,Oakland
Oakland,6/19/2020,2020-06-19,30,Oakland
Oakland,6/20/2020,2020-06-20,15,Oakland
Oakland,6/21/2020,2020-06-21,16,Oakland
Oakland,6/22/2020,2020-06-22,58,Oakland
Oakland,6/23/2020,2020-06-23,39,Oakland
Oakland,6/24/2020,2020-06-24,63,Oakland
Oakland,6/25/2020,2020-06-25,47,Oakland
Oakland,6/26/2020,2020-06-26,28,Oakland
Oakland,6/27/2020,2020-06-27,33,Oakland
Oakland,6/28/2020,2020-06-28,27,Oakland
Oakland,6/29/2020,2020-06-29,36,Oakland
Oakland,6/30/2020,2020-06-30,34,Oakland
Oakland,7/1/2020,2020-07-01,28,Oakland
Oakland,7/2/2020,2020-07-02,31,Oakland
Oakland,7/3/2020,2020-07-03,12,Oakland
Oakland,7/4/2020,2020-07-04,11,Oakland
Oakland,7/5/2020,2020-07-05,5,Oakland
Oakland,7/6/2020,2020-07-06,1,Oakland
Oceana,3/1/2020,2020-03-01,0,Oceana
Oceana,3/2/2020,2020-03-02,0,Oceana
Oceana,3/3/2020,2020-03-03,0,Oceana
Oceana,3/4/2020,2020-03-04,0,Oceana
Oceana,3/5/2020,2020-03-05,0,Oceana
Oceana,3/6/2020,2020-03-06,0,Oceana
Oceana,3/7/2020,2020-03-07,0,Oceana
Oceana,3/8/2020,2020-03-08,0,Oceana
Oceana,3/9/2020,2020-03-09,0,Oceana
Oceana,3/10/2020,2020-03-10,0,Oceana
Oceana,3/11/2020,2020-03-11,0,Oceana
Oceana,3/12/2020,2020-03-12,1,Oceana
Oceana,3/13/2020,2020-03-13,0,Oceana
Oceana,3/14/2020,2020-03-14,0,Oceana
Oceana,3/15/2020,2020-03-15,0,Oceana
Oceana,3/16/2020,2020-03-16,0,Oceana
Oceana,3/17/2020,2020-03-17,0,Oceana
Oceana,3/18/2020,2020-03-18,0,Oceana
Oceana,3/19/2020,2020-03-19,0,Oceana
Oceana,3/20/2020,2020-03-20,0,Oceana
Oceana,3/21/2020,2020-03-21,0,Oceana
Oceana,3/22/2020,2020-03-22,1,Oceana
Oceana,3/23/2020,2020-03-23,0,Oceana
Oceana,3/24/2020,2020-03-24,0,Oceana
Oceana,3/25/2020,2020-03-25,0,Oceana
Oceana,3/26/2020,2020-03-26,0,Oceana
Oceana,3/27/2020,2020-03-27,0,Oceana
Oceana,3/28/2020,2020-03-28,0,Oceana
Oceana,3/29/2020,2020-03-29,0,Oceana
Oceana,3/30/2020,2020-03-30,0,Oceana
Oceana,3/31/2020,2020-03-31,0,Oceana
Oceana,4/1/2020,2020-04-01,0,Oceana
Oceana,4/2/2020,2020-04-02,1,Oceana
Oceana,4/3/2020,2020-04-03,0,Oceana
Oceana,4/4/2020,2020-04-04,0,Oceana
Oceana,4/5/2020,2020-04-05,0,Oceana
Oceana,4/6/2020,2020-04-06,0,Oceana
Oceana,4/7/2020,2020-04-07,0,Oceana
Oceana,4/8/2020,2020-04-08,0,Oceana
Oceana,4/9/2020,2020-04-09,0,Oceana
Oceana,4/10/2020,2020-04-10,0,Oceana
Oceana,4/11/2020,2020-04-11,0,Oceana
Oceana,4/12/2020,2020-04-12,0,Oceana
Oceana,4/13/2020,2020-04-13,1,Oceana
Oceana,4/14/2020,2020-04-14,0,Oceana
Oceana,4/15/2020,2020-04-15,0,Oceana
Oceana,4/16/2020,2020-04-16,0,Oceana
Oceana,4/17/2020,2020-04-17,1,Oceana
Oceana,4/18/2020,2020-04-18,0,Oceana
Oceana,4/19/2020,2020-04-19,1,Oceana
Oceana,4/20/2020,2020-04-20,1,Oceana
Oceana,4/21/2020,2020-04-21,1,Oceana
Oceana,4/22/2020,2020-04-22,3,Oceana
Oceana,4/23/2020,2020-04-23,0,Oceana
Oceana,4/24/2020,2020-04-24,4,Oceana
Oceana,4/25/2020,2020-04-25,2,Oceana
Oceana,4/26/2020,2020-04-26,0,Oceana
Oceana,4/27/2020,2020-04-27,5,Oceana
Oceana,4/28/2020,2020-04-28,1,Oceana
Oceana,4/29/2020,2020-04-29,2,Oceana
Oceana,4/30/2020,2020-04-30,3,Oceana
Oceana,5/1/2020,2020-05-01,2,Oceana
Oceana,5/2/2020,2020-05-02,0,Oceana
Oceana,5/3/2020,2020-05-03,1,Oceana
Oceana,5/4/2020,2020-05-04,6,Oceana
Oceana,5/5/2020,2020-05-05,2,Oceana
Oceana,5/6/2020,2020-05-06,3,Oceana
Oceana,5/7/2020,2020-05-07,3,Oceana
Oceana,5/8/2020,2020-05-08,2,Oceana
Oceana,5/9/2020,2020-05-09,3,Oceana
Oceana,5/10/2020,2020-05-10,6,Oceana
Oceana,5/11/2020,2020-05-11,7,Oceana
Oceana,5/12/2020,2020-05-12,0,Oceana
Oceana,5/13/2020,2020-05-13,1,Oceana
Oceana,5/14/2020,2020-05-14,2,Oceana
Oceana,5/15/2020,2020-05-15,5,Oceana
Oceana,5/16/2020,2020-05-16,1,Oceana
Oceana,5/17/2020,2020-05-17,3,Oceana
Oceana,5/18/2020,2020-05-18,5,Oceana
Oceana,5/19/2020,2020-05-19,7,Oceana
Oceana,5/20/2020,2020-05-20,2,Oceana
Oceana,5/21/2020,2020-05-21,3,Oceana
Oceana,5/22/2020,2020-05-22,1,Oceana
Oceana,5/23/2020,2020-05-23,0,Oceana
Oceana,5/24/2020,2020-05-24,2,Oceana
Oceana,5/25/2020,2020-05-25,2,Oceana
Oceana,5/26/2020,2020-05-26,0,Oceana
Oceana,5/27/2020,2020-05-27,0,Oceana
Oceana,5/28/2020,2020-05-28,1,Oceana
Oceana,5/29/2020,2020-05-29,0,Oceana
Oceana,5/30/2020,2020-05-30,0,Oceana
Oceana,5/31/2020,2020-05-31,0,Oceana
Oceana,6/1/2020,2020-06-01,3,Oceana
Oceana,6/2/2020,2020-06-02,4,Oceana
Oceana,6/3/2020,2020-06-03,1,Oceana
Oceana,6/4/2020,2020-06-04,0,Oceana
Oceana,6/5/2020,2020-06-05,0,Oceana
Oceana,6/6/2020,2020-06-06,1,Oceana
Oceana,6/7/2020,2020-06-07,4,Oceana
Oceana,6/8/2020,2020-06-08,7,Oceana
Oceana,6/9/2020,2020-06-09,4,Oceana
Oceana,6/10/2020,2020-06-10,11,Oceana
Oceana,6/11/2020,2020-06-11,10,Oceana
Oceana,6/12/2020,2020-06-12,12,Oceana
Oceana,6/13/2020,2020-06-13,8,Oceana
Oceana,6/14/2020,2020-06-14,5,Oceana
Oceana,6/15/2020,2020-06-15,14,Oceana
Oceana,6/16/2020,2020-06-16,11,Oceana
Oceana,6/17/2020,2020-06-17,10,Oceana
Oceana,6/18/2020,2020-06-18,16,Oceana
Oceana,6/19/2020,2020-06-19,12,Oceana
Oceana,6/20/2020,2020-06-20,6,Oceana
Oceana,6/21/2020,2020-06-21,12,Oceana
Oceana,6/22/2020,2020-06-22,8,Oceana
Oceana,6/23/2020,2020-06-23,12,Oceana
Oceana,6/24/2020,2020-06-24,12,Oceana
Oceana,6/25/2020,2020-06-25,15,Oceana
Oceana,6/26/2020,2020-06-26,12,Oceana
Oceana,6/27/2020,2020-06-27,3,Oceana
Oceana,6/28/2020,2020-06-28,7,Oceana
Oceana,6/29/2020,2020-06-29,9,Oceana
Oceana,6/30/2020,2020-06-30,3,Oceana
Oceana,7/1/2020,2020-07-01,7,Oceana
Oceana,7/2/2020,2020-07-02,6,Oceana
Oceana,7/3/2020,2020-07-03,3,Oceana
Oceana,7/4/2020,2020-07-04,1,Oceana
Oceana,7/5/2020,2020-07-05,0,Oceana
Oceana,7/6/2020,2020-07-06,0,Oceana
Ogemaw,3/1/2020,2020-03-01,0,Ogemaw
Ogemaw,3/2/2020,2020-03-02,0,Ogemaw
Ogemaw,3/3/2020,2020-03-03,0,Ogemaw
Ogemaw,3/4/2020,2020-03-04,0,Ogemaw
Ogemaw,3/5/2020,2020-03-05,0,Ogemaw
Ogemaw,3/6/2020,2020-03-06,0,Ogemaw
Ogemaw,3/7/2020,2020-03-07,0,Ogemaw
Ogemaw,3/8/2020,2020-03-08,0,Ogemaw
Ogemaw,3/9/2020,2020-03-09,0,Ogemaw
Ogemaw,3/10/2020,2020-03-10,0,Ogemaw
Ogemaw,3/11/2020,2020-03-11,0,Ogemaw
Ogemaw,3/12/2020,2020-03-12,0,Ogemaw
Ogemaw,3/13/2020,2020-03-13,0,Ogemaw
Ogemaw,3/14/2020,2020-03-14,0,Ogemaw
Ogemaw,3/15/2020,2020-03-15,0,Ogemaw
Ogemaw,3/16/2020,2020-03-16,0,Ogemaw
Ogemaw,3/17/2020,2020-03-17,0,Ogemaw
Ogemaw,3/18/2020,2020-03-18,1,Ogemaw
Ogemaw,3/19/2020,2020-03-19,0,Ogemaw
Ogemaw,3/20/2020,2020-03-20,1,Ogemaw
Ogemaw,3/21/2020,2020-03-21,0,Ogemaw
Ogemaw,3/22/2020,2020-03-22,0,Ogemaw
Ogemaw,3/23/2020,2020-03-23,2,Ogemaw
Ogemaw,3/24/2020,2020-03-24,0,Ogemaw
Ogemaw,3/25/2020,2020-03-25,1,Ogemaw
Ogemaw,3/26/2020,2020-03-26,0,Ogemaw
Ogemaw,3/27/2020,2020-03-27,1,Ogemaw
Ogemaw,3/28/2020,2020-03-28,0,Ogemaw
Ogemaw,3/29/2020,2020-03-29,0,Ogemaw
Ogemaw,3/30/2020,2020-03-30,0,Ogemaw
Ogemaw,3/31/2020,2020-03-31,0,Ogemaw
Ogemaw,4/1/2020,2020-04-01,0,Ogemaw
Ogemaw,4/2/2020,2020-04-02,0,Ogemaw
Ogemaw,4/3/2020,2020-04-03,0,Ogemaw
Ogemaw,4/4/2020,2020-04-04,0,Ogemaw
Ogemaw,4/5/2020,2020-04-05,0,Ogemaw
Ogemaw,4/6/2020,2020-04-06,0,Ogemaw
Ogemaw,4/7/2020,2020-04-07,0,Ogemaw
Ogemaw,4/8/2020,2020-04-08,0,Ogemaw
Ogemaw,4/9/2020,2020-04-09,1,Ogemaw
Ogemaw,4/10/2020,2020-04-10,0,Ogemaw
Ogemaw,4/11/2020,2020-04-11,0,Ogemaw
Ogemaw,4/12/2020,2020-04-12,0,Ogemaw
Ogemaw,4/13/2020,2020-04-13,1,Ogemaw
Ogemaw,4/14/2020,2020-04-14,0,Ogemaw
Ogemaw,4/15/2020,2020-04-15,0,Ogemaw
Ogemaw,4/16/2020,2020-04-16,1,Ogemaw
Ogemaw,4/17/2020,2020-04-17,0,Ogemaw
Ogemaw,4/18/2020,2020-04-18,0,Ogemaw
Ogemaw,4/19/2020,2020-04-19,1,Ogemaw
Ogemaw,4/20/2020,2020-04-20,1,Ogemaw
Ogemaw,4/21/2020,2020-04-21,0,Ogemaw
Ogemaw,4/22/2020,2020-04-22,1,Ogemaw
Ogemaw,4/23/2020,2020-04-23,0,Ogemaw
Ogemaw,4/24/2020,2020-04-24,3,Ogemaw
